scheme_name,benchmark,riskometer,riskometer_benchmark,nav_date,nav_regular,nav_direct,return_1y_regular,return_1y_direct,return_1y_benchmark,info_ratio_1y_regular,info_ratio_1y_direct,return_3y_regular,return_3y_direct,return_3y_benchmark,info_ratio_3y_regular,info_ratio_3y_direct,return_5y_regular,return_5y_direct,return_5y_benchmark,info_ratio_5y_regular,info_ratio_5y_direct,return_10y_regular,return_10y_direct,return_10y_benchmark,info_ratio_10y_regular,info_ratio_10y_direct,return_since_launch_regular,return_since_launch_direct,return_since_launch_benchmark,return_since_launch_direct_benchmark,aum_cr,category,sub_category,source_file,Return 7 Days (%) Regular,Return 7 Days (%) Direct,Return 7 Days (%) Benchmark,Return 15 Days (%) Regular,Return 15 Days (%) Direct,Return 15 Days (%) Benchmark,Return 1 Month (%) Regular,Return 1 Month (%) Direct,Return 1 Month (%) Benchmark,Return 3 Month (%) Regular,Return 3 Month (%) Direct,Return 3 Month (%) Benchmark,Return 6 Month (%) Regular,Return 6 Month (%) Direct,Return 6 Month (%) Benchmark,Previous Month Closing AUM (Cr.),Previous Month Average AUM (Cr.)
ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,Low to Moderate,Low to Moderate,2026-02-24,12.797,12.8734,7.4222684,7.5777583,8.106706,,,7.821859,7.9861526,8.387666,,,,,,,,,,,,,6.4833155,6.6448812,7.16073,7.16073,1494.23,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,Very High,Very High,2026-02-24,15.9324,16.3533,9.250243,9.825189,10.455504,,,20.17935,20.854872,21.687834,,,,,,,,,,,,,11.398121,12.073312,13.288315,13.288315,579.08,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Top 15 Equal Weight ETF,Nifty Top 15 Equal Weight TRI,Very High,Very High,2026-02-24,10.6801,,,,,,,,,,,,,,,,,,,,,,,,,,7.78,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Top 15 Equal Weight Index Fund,Nifty Top 15 Equal Weight TRI,Very High,Very High,2026-02-24,10.1382,10.1781,,,,,,,,,,,,,,,,,,,,,,,,,29.24,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty200 Quality 30 Index Fund,Nifty 200 Quality 30 TRI,Very High,Very High,2026-02-24,9.6937,9.7282,,,,,,,,,,,,,,,,,,,,,,,,,22.25,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty200 Value 30 ETF,Nifty200 Value 30 TRI,Very High,Very High,2026-02-24,16.2883,,41.423412,,41.812218,,,,,,,,,,,,,,,,,,13.801398,,14.234279,,33.43,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty200 Value 30 Index Fund,Nifty200 Value 30 TRI,Very High,Very High,2026-02-24,11.6818,11.774,40.241062,41.036392,41.812218,,,,,,,,,,,,,,,,,,12.171027,12.8244915,13.417872,13.417872,172.72,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty50 Equal Weight Index Fund,NIFTY 50 Equal Weight TRI,Very High,Very High,2026-02-24,16.9506,17.2954,17.391304,18.07507,18.595068,,,18.869268,19.566576,20.259676,,,,,,,,,,,,,16.80508,17.499502,18.217943,18.217943,212.51,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty50 Value 20 ETF,Nifty50 Value 20 TRI,Very High,Very High,2026-02-24,14.7724,,5.7505493,,6.064317,,,12.874917,,13.271464,,,14.28609,,14.629521,,,,,,,,15.582199,,16.342995,,188.5,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty50 Value 20 Index Fund,Nifty50 Value 20 TRI,Very High,Very High,2026-02-24,10.8917,10.9947,5.2439847,5.6837187,6.064317,,,,,,,,,,,,,,,,,,4.2272553,4.703869,5.14412,5.14412,107.02,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Silver ETF,Domestic Prices of physical Silver,Very High,Very High,2026-02-24,262.7944,,171.24448,,,,,58.413525,,,,,,,,,,,,,,,39.663876,,,,16912.38,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Invesco India Gold Exchange Traded Fund,Gold Index,High,High,2026-02-24,13774.5161,,81.58035,,84.35169,,,40.17756,,41.681953,,,26.702549,,27.744246,,,16.999767,,18.447996,,,14.060057,,15.191926,,755.07,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Invesco India Nifty 50 Exchange Traded Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,2896.2441,,13.872916,,13.989542,,,14.5094385,,14.641217,,,12.333642,,12.464637,,,14.9869995,,15.138737,,,12.17226,,12.466183,,96.35,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Invesco India Nifty G-Sec Jul 2027 Index Fund,Nifty G-sec Jul 2027 Index,Low to Moderate,Low to Moderate,2026-02-24,1239.3826,1244.7655,7.5433326,7.6970205,7.8787775,,,,,,,,,,,,,,,,,,7.5808682,7.739732,7.9094353,7.9094353,82.24,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Invesco India Nifty G-Sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,Moderate,Moderate,2026-02-24,1258.9496,1264.386,7.354953,7.5144176,7.75574,,,,,,,,,,,,,,,,,,8.211934,8.371856,,,50.57,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
JioBlackRock Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,,10.2306,,,,,,,,,,,,,,,,,,,,,,,,,204.55,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
JioBlackRock Nifty 8-13 yr G-Sec Index Fund,Nifty 8-13 yr G-Sec,Moderate,Moderate,2026-02-24,,10.2322,,,,,,,,,,,,,,,,,,,,,,,,,31.8,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
JioBlackRock Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,Very High,Very High,2026-02-24,,10.2633,,,,,,,,,,,,,,,,,,,,,,,,,219.71,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
JioBlackRock Nifty Next 50 Index Fund,Nifty Next 50 TRI,Very High,Very High,2026-02-24,,10.3575,,,,,,,,,,,,,,,,,,,,,,,,,170.56,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
JioBlackRock Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,Very High,Very High,2026-02-24,,9.4319,,,,,,,,,,,,,,,,,,,,,,,,,258.25,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak BSE Housing Index Fund,BSE Housing TRI,Very High,Very High,2026-02-24,12.893,13.068,5.421096,5.9596205,6.23046,,,,,,,,,,,,,,,,,,10.71699,11.316666,11.887314,11.887314,14.03,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak BSE PSU Index Fund,BSE PSU TRI,Very High,Very High,2026-02-24,10.081,10.185,36.248142,37.134777,37.747765,,,,,,,,,,,,,,,,,,0.51521283,1.1745228,1.6719816,1.6719816,93.74,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak BSE Sensex ETF,BSE SENSEX TRI,Very High,Very High,2026-02-24,89.6505,,11.501436,,11.682061,,,12.482861,,12.755056,,,11.144785,,11.431882,,,14.62805,,14.945463,,,10.907979,,11.316943,,25.29,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak BSE Sensex Index Fund,BSE SENSEX TRI,Very High,Very High,2026-02-24,10.898,10.917,11.317671,11.500358,11.682061,,,,,,,,,,,,,,,,,,8.803795,8.989915,9.230235,9.230235,15.84,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak CRISIL-IBX AAA Bond Financial Services Index - Dec 2026 Fund,CRISIL-IBX AAA Financial Services Index - Dec 2026,Low to Moderate,Low to Moderate,2026-02-24,10.7534,10.7752,7.3622203,7.575576,7.910702,,,,,,,,,,,,,,,,,,7.3871202,7.600722,7.912377,7.912377,206.41,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak CRISIL-IBX AAA Financial Services Index - Sep 2027 Fund,CRISIL-IBX AAA Financial Services Index – Sep 2027,Low to Moderate,Low to Moderate,2026-02-24,11.1796,11.214,7.863304,8.091956,8.259172,,,,,,,,,,,,,,,,,,7.997377,8.226557,8.319646,8.319646,598.37,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,CRISIL-IBX Financial Services 3-6 Months Debt Index,Low to Moderate,Low to Moderate,2026-02-24,10.6452,10.6691,,,,,,,,,,,,,,,,,,,,,,,,,361.42,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,CRISIL-IBX Financial Services 9 to 12 Months Debt Index,Low to Moderate,Low to Moderate,2026-02-24,10.2302,10.2388,,,,,,,,,,,,,,,,,,,,,,,,,737.54,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Gold ETF Fund,Gold Index,High,High,2026-02-24,132.0703,,81.632805,,84.35169,,,40.0202,,41.681953,,,26.569036,,27.744246,,,16.88633,,18.447996,,,15.595638,,16.893244,,15541.06,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak MSCI India ETF,MSCI India TRI,Very High,Very High,2026-02-24,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,1691.37,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak NIFTY 100 Low Volatility 30 Index Fund,Nifty 100 Low Volatility 30 TRI,Very High,Very High,2026-02-24,11.0032,11.1227,11.931478,12.638359,13.156986,,,,,,,,,,,,,,,,,,5.42987,6.0940948,6.719531,6.719531,136.11,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 100 Equal Weight ETF,NIFTY 100 Equal Weighted TRI,Very High,Very High,2026-02-24,34.213,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted TRI,Very High,Very High,2026-02-24,10.801,10.864,16.982563,17.563034,18.363924,,,,,,,,,,,,,,,,,,6.791871,7.3228507,8.143802,8.143802,38.36,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,Very High,Very High,2026-02-24,21.5576,,12.987102,,13.156986,,,17.717512,,17.952402,,,,,,,,,,,,,14.788665,,15.000796,,173.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 1D Rate Liquid ETF,Nifty 1D Rate Index,Low,Low,2026-02-24,1092.6164,,5.3855286,,5.5813837,,,6.0390263,,6.362833,,,,,,,,,,,,,6.06218,,6.3663235,,1505.47,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 200 Momentum 30 ETF,Nifty200 Momentum 30 TRI,Very High,Very High,2026-02-24,31.514,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 200 Momentum 30 Index Fund,Nifty200 Momentum 30 TRI,Very High,Very High,2026-02-24,14.851,15.048,13.141856,13.689937,13.904889,,,,,,,,,,,,,,,,,,15.783191,16.349962,17.19168,17.19168,507.94,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 200 Quality 30 Index Fund,Nifty 200 Quality 30 TRI,Very High,Very High,2026-02-24,9.721,9.744,,,,,,,,,,,,,,,,,,,,,,,,,14.32,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 50 ETF,Nifty 50 TRI,Very High,Very High,2026-02-24,280.1351,,13.951144,,13.989542,,,14.542144,,14.641217,,,12.342808,,12.464637,,,14.959759,,15.138737,,,12.05119,,12.231311,,3299.35,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight TRI,Very High,Very High,2026-02-24,11.25,11.316,16.834562,17.422434,18.595068,,,,,,,,,,,,,,,,,,10.566373,11.11931,12.408903,12.408903,50.95,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,16.539,16.782,13.553038,13.86891,13.989542,,,13.923037,14.263766,14.641217,,,,,,,,,,,,,11.344342,11.691735,12.06123,12.06123,1063.04,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty 50 Value 20 ETF,Nifty50 Value 20 TRI,Very High,Very High,2026-02-24,151.3662,,5.989313,,6.064317,,,13.094229,,13.271464,,,14.416379,,14.629521,,,16.806332,,17.40431,,,15.1081505,,15.7488365,,84.48,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund,Nifty AAA Financial Services Bond Mar 2028 Index,Low to Moderate,Moderate,2026-02-24,10.3501,10.3637,,,,,,,,,,,,,,,,,,,,,,,,,272.14,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 TRI,Very High,Very High,2026-02-24,48.7148,,12.838877,,13.669704,,,25.749115,,27.054035,,,,,,,,,,,,,8.947575,,10.8141,,724.03,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Alpha 50 Index Fund,Nifty Alpha 50 TRI,Very High,Very High,2026-02-24,9.85,9.88,,,,,,,,,,,,,,,,,,,,,,,,,24.5,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Bank ETF,Nifty Bank TRI,Very High,Very High,2026-02-24,631.1381,,26.244587,,26.474253,,,15.941553,,16.175192,,,11.416771,,11.676523,,,16.316092,,16.73958,,,11.380591,,11.755503,,6581.31,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Chemicals ETF,Nifty Chemicals TRI,Very High,Very High,2026-02-24,27.773,,,,,,,,,,,,,,,,,,,,,,,,,,49.58,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Commodities Index Fund,Nifty Commodities TRI,Very High,Very High,2026-02-24,12.39,12.421,,,,,,,,,,,,,,,,,,,,,,,,,274.04,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Financial Services Ex-Bank Index Fund,Nifty Financial Services Ex-Bank TRI,Very High,Very High,2026-02-24,16.391,16.62,27.586206,28.250637,28.738598,,,,,,,,,,,,,,,,,,21.529623,22.196793,23.260181,23.260181,98.68,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty G-Sec July 2033 Index Fund,Nifty G-Sec July 2033 Index,Moderate,Moderate,2026-02-24,12.1381,12.2103,7.2412424,7.5105877,7.7083793,,,,,,,,,,,,,,,,,,8.499258,8.770491,9.013059,9.013059,22.66,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty IT ETF,Nifty IT TRI,Very High,Very High,2026-02-24,33.0756,,-21.96648,,-22.013308,,,1.5476748,,1.6502898,,,,,,,,,,,,,5.469488,,5.682895,,358.09,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty India Consumption ETF,Nifty India Consumption TRI,Very High,Very High,2026-02-24,119.4743,,11.961357,,12.129617,,,18.408907,,18.623945,,,,,,,,,,,,,14.158209,,14.457398,,34.83,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty India Tourism Index Fund,Nifty India Tourism TRI,Very High,Very High,2026-02-24,8.48,8.557,-3.4498463,-2.8386512,-2.277093,,,,,,,,,,,,,,,,,,-10.94823,-10.38032,-9.781249,-9.781249,32.41,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty MNC ETF,Nifty MNC TRI,Very High,Very High,2026-02-24,32.3905,,23.69821,,24.218237,,,19.074512,,19.528887,,,,,,,,,,,,,15.674514,,16.084122,,42.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 150 ETF,Nifty Midcap 150 TRI,Very High,Very High,2026-02-24,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,Very High,Very High,2026-02-24,11.161,11.212,,,,,,,,,,,,,,,,,,,,,,,,,21.55,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 150 Momentum 50 Index Fund,NIFTY Midcap 150 Momentum 50 TRI,Very High,Very High,2026-02-24,9.259,9.343,14.790479,15.545387,16.3317,,,,,,,,,,,,,,,,,,-5.423008,-4.802394,-3.941452,-3.941452,320.48,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 50 ETF,NIFTY Midcap 50 TRI,Very High,Very High,2026-02-24,170.5826,,19.767517,,19.986115,,,25.903685,,26.171795,,,,,,,,,,,,,19.414108,,19.847836,,175.38,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 50 Index Fund,NIFTY Midcap 50 TRI,Very High,Very High,2026-02-24,10.186,10.281,18.579744,19.29682,19.986115,,,,,,,,,,,,,,,,,,0.39141023,1.0029542,1.6436678,1.6436678,67.15,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Next 50 ETF,Nifty Next 50 TRI,Very High,Very High,2026-02-24,69.947,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Next 50 Index Fund,Nifty Next 50 TRI,Very High,Very High,2026-02-24,19.8669,20.3699,16.851057,17.37938,17.802448,,,22.852167,23.451668,23.878082,,,,,,,,,,,,,14.768498,15.345757,15.324883,15.324883,938.22,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty PSU Bank ETF,Nifty PSU Bank TRI,Very High,Very High,2026-02-24,980.0803,,65.2353,,66.23018,,,39.723,,40.49368,,,32.325493,,33.133583,,,17.060488,,17.805573,,,7.9097943,,8.197949,,2676.34,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,Low to Moderate,Low to Moderate,2026-02-24,12.7773,12.8571,7.4553437,7.618713,,,,7.7654986,7.93005,,,,,,,,,,,,,,6.2568736,6.420819,,,6958.65,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,Moderate,Moderate,2026-02-24,13.0821,13.1722,6.8406224,7.015363,,,,8.077024,8.253757,,,,,,,,,,,,,,6.878984,7.060792,,,3465.64,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SDL Jul 2026 Index Fund,Nifty SDL Jul 2026 Index,Low to Moderate,Low to Moderate,2026-02-24,12.4431,12.5258,6.7811446,7.0050745,,,,7.3339934,7.5582256,,,,,,,,,,,,,,7.119805,7.3433137,,,98.27,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SDL Jul 2033 Index Fund,Nifty SDL Jul 2033 Index,Moderate,Moderate,2026-02-24,12.5751,12.6655,6.051866,6.281835,,,,7.8193913,8.074391,,,,,,,,,,,,,,7.862454,8.117969,,,197.58,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index,Low to Moderate,Low to Moderate,2026-02-24,12.8466,12.9308,7.6840544,7.8888307,,,,7.771658,7.979757,,,,,,,,,,,,,,7.71661,7.925634,,,546.97,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty SmallCap 250 Index Fund,NIFTY Smallcap 50 TRI,Very High,Very High,2026-02-24,10.291,10.345,9.304301,9.8428545,12.412968,,,,,,,,,,,,,,,,,,2.6998987,3.200308,7.0476184,7.0476184,41.76,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 TRI,Very High,Very High,2026-02-24,19.152,19.507,11.200139,11.909816,12.412968,,,,,,,,,,,,,,,,,,25.316906,26.11878,27.748142,27.748142,179.94,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty Top 10 Equal Weight Index Fund,Nifty Top 10 Equal Weight TRI,Very High,Very High,2026-02-24,9.814,9.871,,,,,,,,,,,,,,,,,,,,,,,,,34.26,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty200 Quality 30 ETF,Nifty 200 Quality 30 TRI,Very High,Very High,2026-02-24,20.31,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty200 Value 30 Index Fund,Nifty200 Value 30 TRI,Very High,Very High,2026-02-24,10.325,10.327,,,,,,,,,,,,,,,,,,,,,,,,,9.58,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Nifty500 Momentum 50 Index Fund,Nifty 500 Momentum 50 TRI,Very High,Very High,2026-02-24,9.91,9.917,,,,,,,,,,,,,,,,,,,,,,,,,16.6,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Kotak Silver ETF,Domestic Prices of physical Silver,Very High,Very High,2026-02-24,255.2562,,170.5226,,,,,57.624428,,,,,,,,,,,,,,,50.861122,,,,4130.6,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF BSE Sensex ETF,BSE SENSEX TRI,Very High,Very High,2026-02-24,922.5898,,11.543219,,11.682061,,,12.599338,,12.755056,,,11.286629,,11.431882,,,14.832454,,14.945463,,,13.098646,,13.200871,,760.78,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF BSE Sensex Index Fund,BSE SENSEX TRI,Very High,Very High,2026-02-24,153.4243,164.9783,10.354409,10.893008,11.682061,,,11.48091,12.18059,12.755056,,,10.197378,10.906389,11.431882,,,13.516467,14.156135,14.945463,,,12.935873,12.014004,16.588446,12.912375,90.86,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF Gold Exchange Traded Fund,Gold Index,High,High,2026-02-24,14385.1956,,83.419525,,84.35169,,,40.918278,,41.681953,,,27.246792,,27.744246,,,17.354439,,18.447996,,,11.842607,,12.65707,,1452.87,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF Nifty 100 ETF,Nifty 100 TRI,Very High,Very High,2026-02-24,284.6117,,14.32512,,14.644353,,,15.682513,,16.069248,,,12.494677,,12.822619,,,,,,,,14.19154,,14.568406,,762.63,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF Nifty 50 ETF,Nifty 50 TRI,Very High,Very High,2026-02-24,283.3755,,13.919936,,13.989542,,,14.493772,,14.641217,,,12.339053,,12.464637,,,14.99328,,15.138737,,,13.303108,,13.477516,,908.95,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
LIC MF Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,140.2042,151.5748,12.715304,13.382564,13.989542,,,13.326659,14.163565,14.641217,,,11.191059,12.020819,12.464637,,,13.656761,14.364965,15.138737,,,12.497183,12.188231,16.2492,12.968462,355.89,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
